Source_name,link,Target_name,Source,Target
Cadogan Settled Estates Shareholding Company Ltd,Director,"SARKIS, Alexandra Ahavni",Cadogan Settled Estates Shareholding Company Ltd,"SARKIS, Alexandra Ahavni"
Cadogan Settled Estates Shareholding Company Ltd,Director,"STUART, Richard Bowhill",Cadogan Settled Estates Shareholding Company Ltd,"STUART, Richard Bowhill"
Cadogan Settled Estates Shareholding Company Ltd,Director,"WALSH, Christopher Phillip",Cadogan Settled Estates Shareholding Company Ltd,"WALSH, Christopher Phillip"
Cadogan Settled Estates Shareholding Company Ltd,ownership-of-shares-75-to-100-percent-as-trust,Mr Charles Kane Antelme,Cadogan Settled Estates Shareholding Company Ltd,Mr Charles Kane Antelme
Cadogan Settled Estates Shareholding Company Ltd,significant-influence-or-control-as-trust,The Right Honourable Charles Gerald John Eighth Earl Cadogan Kbe Dl,Cadogan Settled Estates Shareholding Company Ltd,The Right Honourable Charles Gerald John Eighth Earl Cadogan Kbe Dl
Cadogan Settled Estates Shareholding Company Ltd,ownership-of-shares-75-to-100-percent-as-trust,Mr John David Gordon,Cadogan Settled Estates Shareholding Company Ltd,Mr John David Gordon
Cadogan Settled Estates Shareholding Company Ltd,ownership-of-shares-75-to-100-percent-as-trust,Mr Charles Vincent Ellingworth,Cadogan Settled Estates Shareholding Company Ltd,Mr Charles Vincent Ellingworth
Cadogan Settled Estates Shareholding Company Ltd,ownership-of-shares-75-to-100-percent-as-trust,The Honourable James Henry Morys Bruce,Cadogan Settled Estates Shareholding Company Ltd,The Honourable James Henry Morys Bruce
Holroyd Investments Limited,Director,"HOLROYD, Thomas George",Holroyd Investments Limited,"HOLROYD, Thomas George"
Holroyd Investments Limited,Director,"COSTIN, Timothy Charles",Holroyd Investments Limited,"COSTIN, Timothy Charles"
Holroyd Investments Limited,Director,"DUDDRIDGE, Paul James",Holroyd Investments Limited,"DUDDRIDGE, Paul James"
Holroyd Investments Limited,Director,"WILLIAMS, Richard David",Holroyd Investments Limited,"WILLIAMS, Richard David"
Holroyd Investments Limited,ownership-of-shares-25-to-50-percent,Miss India Holroyd,Holroyd Investments Limited,Miss India Holroyd
Holroyd Investments Limited,ownership-of-shares-25-to-50-percent,Miss Olivia Holroyd,Holroyd Investments Limited,Miss Olivia Holroyd
Holroyd Investments Limited,ownership-of-shares-25-to-50-percent,Mr Maximilian Holroyd,Holroyd Investments Limited,Mr Maximilian Holroyd
Holroyd Investments Limited,significant-influence-or-control,Mr Thomas George Holroyd,Holroyd Investments Limited,Mr Thomas George Holroyd
Cadogan Settled Estates Shareholding Company Limited,Director,ST ANDREW TRUSTEES LIMITED,Cadogan Settled Estates Shareholding Company Limited,ST ANDREW TRUSTEES LIMITED
Cadogan Settled Estates Shareholding Company Limited,Director,"ANTELME, Charles Kane",Cadogan Settled Estates Shareholding Company Limited,"ANTELME, Charles Kane"
Cadogan Settled Estates Shareholding Company Limited,Director,"BRUCE, James Henry Morys, The Honourable",Cadogan Settled Estates Shareholding Company Limited,"BRUCE, James Henry Morys, The Honourable"
Cadogan Settled Estates Shareholding Company Limited,Director,"ELLINGWORTH, Charles Vincent",Cadogan Settled Estates Shareholding Company Limited,"ELLINGWORTH, Charles Vincent"
Cadogan Settled Estates Shareholding Company Limited,Director,"GORDON, John David",Cadogan Settled Estates Shareholding Company Limited,"GORDON, John David"
Cadogan Settled Estates Shareholding Company Limited,Director,"RICHARDS, Julia Llewellyn",Cadogan Settled Estates Shareholding Company Limited,"RICHARDS, Julia Llewellyn"
Cadogan Settled Estates Shareholding Company Limited,Director,MAY MAY & MERRIMANS (SOLICITORS),Cadogan Settled Estates Shareholding Company Limited,MAY MAY & MERRIMANS (SOLICITORS)
Cadogan Settled Estates Shareholding Company Limited,Director,"BARRETT, Robert Assheton",Cadogan Settled Estates Shareholding Company Limited,"BARRETT, Robert Assheton"
Cadogan Settled Estates Shareholding Company Limited,Director,"DE HAVILLAND, John Anthony",Cadogan Settled Estates Shareholding Company Limited,"DE HAVILLAND, John Anthony"
Cadogan Settled Estates Shareholding Company Limited,Director,"GOSTWICK, Antony Giles",Cadogan Settled Estates Shareholding Company Limited,"GOSTWICK, Antony Giles"
Cadogan Settled Estates Shareholding Company Limited,Director,"SARKIS, Alexandra Ahavni",Cadogan Settled Estates Shareholding Company Limited,"SARKIS, Alexandra Ahavni"
Cadogan Settled Estates Shareholding Company Limited,Director,"STUART, Richard Bowhill",Cadogan Settled Estates Shareholding Company Limited,"STUART, Richard Bowhill"
Cadogan Settled Estates Shareholding Company Limited,Director,"WALSH, Christopher Phillip",Cadogan Settled Estates Shareholding Company Limited,"WALSH, Christopher Phillip"
Cadogan Settled Estates Shareholding Company Limited,ownership-of-shares-75-to-100-percent-as-trust,Mr Charles Kane Antelme,Cadogan Settled Estates Shareholding Company Limited,Mr Charles Kane Antelme
Cadogan Settled Estates Shareholding Company Limited,significant-influence-or-control-as-trust,The Right Honourable Charles Gerald John Eighth Earl Cadogan Kbe Dl,Cadogan Settled Estates Shareholding Company Limited,The Right Honourable Charles Gerald John Eighth Earl Cadogan Kbe Dl
Cadogan Settled Estates Shareholding Company Limited,ownership-of-shares-75-to-100-percent-as-trust,Mr John David Gordon,Cadogan Settled Estates Shareholding Company Limited,Mr John David Gordon
Cadogan Settled Estates Shareholding Company Limited,ownership-of-shares-75-to-100-percent-as-trust,Mr Charles Vincent Ellingworth,Cadogan Settled Estates Shareholding Company Limited,Mr Charles Vincent Ellingworth
Cadogan Settled Estates Shareholding Company Limited,ownership-of-shares-75-to-100-percent-as-trust,The Honourable James Henry Morys Bruce,Cadogan Settled Estates Shareholding Company Limited,The Honourable James Henry Morys Bruce
